Date,Expense Category,Amount
28/01/2019,Meals & Entertainment,1697.26
06/04/2021,Utilities,409.14
08/09/2019,Office Supplies,98.68
29/08/2022,Rent,346.86
19/12/2020,Fuel,1207.53
18/03/2019,Rent,339.22
14/06/2019,Utilities,758.93
29/10/2020,Salaries & Benefits,295.16
07/05/2020,Utilities,1021.95
28/02/2021,Fuel,785.38
05/08/2022,Utilities,1616.52
21/10/2020,Fuel,814.57
16/04/2022,Salaries & Benefits,285.54
19/02/2020,Salaries & Benefits,762.31
26/01/2020,Salaries & Benefits,775.77
02/11/2022,Meals & Entertainment,1801.29
24/05/2022,Vehicle Lease,1238.82
10/10/2022,Office Supplies,1548.86
21/11/2022,Office Supplies,1060.69
08/08/2020,Office Supplies,953.18
16/07/2021,Vehicle Lease,353.54
06/02/2020,Salaries & Benefits,755.81
20/05/2022,Office Supplies,1595.54
14/10/2020,Utilities,617.08
02/08/2019,Salaries & Benefits,248.69
28/05/2019,Utilities,412.71
03/10/2020,Rent,881.73
08/04/2020,Salaries & Benefits,399.17
02/11/2021,Office Supplies,770.13
28/09/2022,Salaries & Benefits,933.35
21/07/2021,Vehicle Lease,318.70
18/03/2020,Vehicle Lease,111.25
19/09/2020,Office Supplies,189.38
17/09/2021,Meals & Entertainment,1465.87
31/12/2020,Meals & Entertainment,1377.42
26/05/2022,Office Supplies,1660.99
12/09/2021,Vehicle Lease,1496.37
10/03/2020,Vehicle Lease,1377.80
04/10/2022,Fuel,1366.57
08/12/2021,Office Supplies,1311.17
07/01/2019,Office Supplies,824.16
21/11/2022,Fuel,1669.08
30/10/2020,Fuel,1777.25
15/05/2019,Fuel,578.41
17/07/2022,Salaries & Benefits,292.11
12/06/2022,Office Supplies,408.93
04/06/2022,Vehicle Lease,1354.57
22/06/2019,Salaries & Benefits,1051.61
16/09/2020,Meals & Entertainment,1388.97
26/06/2020,Rent,1182.06
05/04/2021,Salaries & Benefits,103.31
09/09/2022,Fuel,1614.43
19/09/2021,Salaries & Benefits,830.54
07/04/2019,Rent,125.49
02/01/2022,Office Supplies,711.81
14/03/2021,Office Supplies,414.05
07/03/2022,Fuel,712.02
01/01/2021,Rent,1617.64
07/09/2022,Meals & Entertainment,1470.31
08/08/2022,Fuel,723.75
04/03/2022,Office Supplies,889.38
17/11/2022,Utilities,410.49
16/04/2022,Office Supplies,1614.16
26/03/2022,Meals & Entertainment,175.77
15/08/2019,Fuel,1415.33
28/01/2021,Utilities,662.97
17/10/2020,Fuel,1621.05
09/07/2021,Vehicle Lease,141.12
25/08/2020,Salaries & Benefits,487.10
06/03/2019,Office Supplies,1809.14
27/10/2020,Fuel,1284.55
11/04/2021,Rent,1433.61
30/01/2021,Fuel,1706.76
09/02/2019,Rent,1520.80
22/07/2022,Rent,302.47
17/12/2021,Salaries & Benefits,1287.62
13/01/2021,Office Supplies,1493.20
14/01/2019,Fuel,107.11
06/09/2020,Utilities,1384.65
13/11/2019,Meals & Entertainment,1640.75
11/02/2021,Vehicle Lease,1810.11
27/05/2022,Fuel,1337.41
31/03/2019,Vehicle Lease,1254.41
11/03/2022,Office Supplies,1634.54
26/05/2019,Vehicle Lease,1684.02
30/04/2022,Vehicle Lease,723.90
05/10/2020,Salaries & Benefits,1204.74
11/02/2021,Meals & Entertainment,1006.62
04/11/2022,Salaries & Benefits,222.18
05/02/2020,Utilities,397.59
26/12/2020,Salaries & Benefits,1112.00
22/01/2020,Fuel,94.47
23/12/2021,Fuel,903.79
10/11/2021,Fuel,876.17
13/05/2022,Utilities,768.49
03/02/2021,Vehicle Lease,118.46
07/05/2021,Meals & Entertainment,1259.65
11/12/2022,Vehicle Lease,1688.75
14/01/2021,Salaries & Benefits,484.24
23/12/2021,Office Supplies,1080.20
06/09/2019,Vehicle Lease,863.81
30/09/2021,Meals & Entertainment,650.56
13/09/2019,Office Supplies,211.27
02/04/2019,Utilities,1187.90
08/02/2022,Office Supplies,846.33
08/05/2021,Salaries & Benefits,1219.28
12/06/2020,Rent,1462.79
27/07/2019,Fuel,1633.47
13/02/2022,Rent,1295.75
29/10/2022,Office Supplies,1130.97
27/07/2019,Utilities,551.22
16/04/2022,Vehicle Lease,1429.72
19/03/2020,Office Supplies,153.61
10/04/2020,Salaries & Benefits,659.04
12/04/2020,Meals & Entertainment,992.85
05/01/2019,Office Supplies,312.78
04/12/2020,Rent,759.99
22/03/2020,Rent,812.80
05/09/2020,Utilities,770.61
21/09/2022,Office Supplies,648.12
27/06/2022,Vehicle Lease,413.65
07/10/2020,Utilities,762.46
20/06/2019,Fuel,187.88
30/07/2021,Fuel,1491.24
19/07/2020,Office Supplies,211.72
29/01/2019,Rent,751.78
17/01/2022,Vehicle Lease,1251.38
18/02/2022,Utilities,941.79
23/03/2020,Rent,1308.98
10/06/2022,Rent,1162.92
01/11/2021,Fuel,1515.96
04/10/2022,Meals & Entertainment,924.58
27/09/2022,Meals & Entertainment,1133.21
05/11/2019,Office Supplies,1187.73
09/10/2021,Meals & Entertainment,315.10
15/05/2022,Fuel,1594.03
18/08/2021,Salaries & Benefits,1189.33
10/04/2019,Rent,707.63
12/11/2019,Office Supplies,627.03
04/07/2021,Salaries & Benefits,1482.90
25/05/2019,Rent,1341.25
04/07/2021,Fuel,358.75
18/04/2022,Rent,474.10
18/03/2020,Meals & Entertainment,456.66
03/03/2022,Utilities,1126.21
11/09/2019,Vehicle Lease,1414.14
21/10/2022,Fuel,1177.07
15/04/2020,Fuel,1421.50
24/06/2019,Vehicle Lease,630.80
04/01/2022,Meals & Entertainment,642.62
23/06/2019,Fuel,1504.21
17/02/2020,Meals & Entertainment,1473.86
16/06/2021,Rent,1703.50
16/08/2020,Fuel,782.93
09/06/2019,Salaries & Benefits,476.91
14/10/2021,Meals & Entertainment,445.31
10/05/2019,Meals & Entertainment,434.74
31/08/2022,Vehicle Lease,1641.26
21/01/2020,Rent,212.51
14/08/2019,Office Supplies,333.70
02/03/2020,Salaries & Benefits,232.78
20/06/2021,Rent,1315.52
28/01/2021,Rent,1407.27
09/08/2022,Vehicle Lease,744.63
13/05/2020,Meals & Entertainment,1439.16
29/11/2021,Vehicle Lease,543.59
21/01/2019,Utilities,608.54
12/12/2019,Rent,341.68
06/09/2020,Rent,125.64
29/01/2019,Salaries & Benefits,1170.11
29/05/2019,Office Supplies,294.12
10/05/2020,Utilities,396.84
21/02/2021,Fuel,558.83
24/09/2022,Vehicle Lease,533.44
27/12/2022,Office Supplies,193.13
11/12/2019,Salaries & Benefits,1636.77
03/07/2021,Utilities,806.65
26/06/2021,Office Supplies,1312.36
17/11/2022,Utilities,1380.37
13/11/2021,Fuel,1391.95
17/11/2019,Rent,1006.26
25/06/2022,Utilities,1762.67
06/12/2021,Fuel,1760.67
22/07/2022,Vehicle Lease,143.87
27/11/2019,Office Supplies,1280.45
24/01/2022,Salaries & Benefits,769.52
06/07/2019,Rent,1131.26
08/09/2021,Utilities,200.13
19/02/2021,Meals & Entertainment,326.39
06/06/2021,Fuel,425.67
19/08/2021,Rent,510.72
17/02/2019,Office Supplies,1726.49
08/04/2020,Fuel,965.90
16/05/2021,Rent,1575.87
02/06/2021,Office Supplies,234.92
27/05/2021,Salaries & Benefits,113.00
28/12/2022,Salaries & Benefits,970.21
29/06/2022,Utilities,780.32
21/07/2020,Meals & Entertainment,772.97
30/03/2019,Salaries & Benefits,810.21
19/01/2019,Vehicle Lease,740.25
01/09/2021,Office Supplies,233.32
16/10/2019,Meals & Entertainment,756.44
11/04/2019,Vehicle Lease,387.08
26/08/2021,Vehicle Lease,531.95
31/12/2020,Salaries & Benefits,387.59
08/12/2020,Vehicle Lease,1018.77
15/09/2022,Meals & Entertainment,1091.72
27/08/2022,Utilities,386.54
01/01/2019,Meals & Entertainment,1796.80
29/08/2020,Office Supplies,1681.11
03/09/2020,Office Supplies,412.69
29/08/2019,Meals & Entertainment,1090.26
05/07/2019,Meals & Entertainment,1229.81
08/11/2022,Fuel,1693.82
20/08/2021,Office Supplies,196.65
26/11/2021,Meals & Entertainment,1030.30
22/02/2019,Rent,1796.25
29/05/2021,Office Supplies,1195.99
01/01/2022,Rent,1408.71
05/09/2022,Meals & Entertainment,636.10
15/07/2020,Meals & Entertainment,1160.52
24/10/2019,Rent,442.58
14/02/2020,Fuel,648.71
10/07/2022,Office Supplies,902.59
01/10/2022,Vehicle Lease,1396.69
06/07/2019,Meals & Entertainment,1196.44
02/09/2022,Salaries & Benefits,973.51
22/11/2019,Rent,1057.02
11/06/2019,Rent,1678.25
04/01/2019,Salaries & Benefits,842.40
21/06/2021,Vehicle Lease,1717.84
12/02/2022,Fuel,578.35
02/03/2022,Fuel,643.30
29/07/2021,Vehicle Lease,1419.96
18/03/2020,Meals & Entertainment,825.94
29/12/2019,Vehicle Lease,1541.66
05/06/2020,Meals & Entertainment,1173.20
16/05/2020,Meals & Entertainment,1210.49
10/06/2020,Fuel,379.94
25/04/2019,Rent,130.28
06/02/2021,Vehicle Lease,1682.06
17/08/2022,Vehicle Lease,873.99
02/03/2021,Rent,1781.83
24/08/2021,Fuel,1669.49
17/11/2021,Office Supplies,343.40
25/06/2022,Fuel,202.56
18/01/2020,Office Supplies,102.89
13/08/2019,Meals & Entertainment,495.58
09/06/2019,Office Supplies,1352.96
01/09/2022,Rent,1027.07
14/06/2021,Vehicle Lease,1554.90
01/03/2020,Vehicle Lease,1007.71
30/06/2021,Office Supplies,452.65
12/09/2021,Utilities,851.28
26/03/2022,Fuel,453.23
14/10/2022,Utilities,1324.21
20/09/2022,Meals & Entertainment,121.25
19/02/2022,Fuel,775.07
15/01/2019,Utilities,627.70
12/06/2020,Salaries & Benefits,1473.06
28/07/2022,Vehicle Lease,854.36
06/04/2019,Meals & Entertainment,111.30
31/10/2019,Meals & Entertainment,1203.89
11/03/2022,Salaries & Benefits,722.39
28/12/2019,Fuel,1788.40
26/06/2020,Meals & Entertainment,1284.89
01/03/2021,Salaries & Benefits,1183.11
26/06/2022,Office Supplies,1713.35
28/01/2022,Utilities,476.47
01/05/2020,Rent,649.57
18/11/2019,Fuel,1645.79
30/12/2022,Utilities,735.05
30/04/2020,Fuel,495.65
17/04/2021,Salaries & Benefits,1268.60
19/04/2019,Fuel,1028.78
04/09/2020,Vehicle Lease,835.20
20/05/2020,Salaries & Benefits,1649.25
19/10/2020,Meals & Entertainment,1142.57
12/07/2021,Vehicle Lease,261.31
24/11/2019,Salaries & Benefits,1365.34
29/04/2022,Salaries & Benefits,1187.30
18/11/2021,Rent,833.36
20/08/2019,Vehicle Lease,823.85
01/04/2019,Fuel,898.48
29/12/2021,Meals & Entertainment,1562.46
28/08/2021,Vehicle Lease,601.98
31/03/2020,Salaries & Benefits,887.26
09/11/2022,Office Supplies,107.61
21/06/2022,Rent,990.96
04/11/2019,Vehicle Lease,534.98
09/08/2020,Fuel,744.78
29/02/2020,Vehicle Lease,832.17
31/05/2020,Meals & Entertainment,933.28
16/02/2020,Utilities,1354.31
28/06/2022,Vehicle Lease,272.47
25/04/2021,Salaries & Benefits,1491.64
03/04/2022,Utilities,393.91
04/11/2021,Meals & Entertainment,402.35
12/06/2021,Salaries & Benefits,426.64
08/06/2020,Rent,1123.59
27/09/2022,Meals & Entertainment,993.03
10/03/2021,Fuel,942.67
20/09/2020,Office Supplies,570.49
12/01/2019,Vehicle Lease,353.55
21/10/2021,Fuel,1260.88
11/09/2019,Utilities,1273.64
07/07/2021,Meals & Entertainment,1323.89
29/08/2020,Salaries & Benefits,146.71
13/07/2022,Meals & Entertainment,823.63
30/08/2019,Utilities,1277.83
17/06/2022,Meals & Entertainment,178.95
19/07/2022,Meals & Entertainment,1089.79
12/05/2022,Rent,937.87
22/03/2022,Fuel,944.40
18/09/2022,Office Supplies,1265.95
19/11/2019,Meals & Entertainment,1132.17
18/04/2020,Rent,1531.59
16/10/2019,Rent,1304.76
28/06/2020,Meals & Entertainment,512.80
09/01/2020,Office Supplies,856.70
01/03/2021,Salaries & Benefits,161.98
07/01/2021,Meals & Entertainment,632.35
26/08/2019,Office Supplies,976.16
28/05/2020,Fuel,953.52
30/01/2019,Salaries & Benefits,1165.98
15/09/2021,Office Supplies,379.72
12/09/2019,Utilities,608.59
30/04/2021,Vehicle Lease,453.65
26/11/2020,Utilities,1732.40
09/04/2022,Utilities,1213.43
18/02/2020,Salaries & Benefits,1248.66
28/05/2020,Meals & Entertainment,1316.96
04/06/2021,Fuel,890.89
07/02/2020,Fuel,1483.13
06/07/2022,Vehicle Lease,1279.39
23/09/2020,Fuel,1307.81
23/05/2019,Meals & Entertainment,1164.77
17/06/2020,Utilities,748.94
14/11/2020,Meals & Entertainment,925.37
29/03/2021,Rent,648.83
25/06/2019,Vehicle Lease,610.89
02/11/2021,Salaries & Benefits,435.56
27/11/2022,Office Supplies,1433.38
22/09/2021,Fuel,1318.70
17/05/2021,Salaries & Benefits,788.22
24/10/2020,Office Supplies,1375.21
14/04/2022,Rent,1295.87
29/10/2020,Utilities,868.16
25/08/2022,Vehicle Lease,1546.37
13/03/2021,Fuel,1333.59
13/11/2019,Meals & Entertainment,1770.73
23/06/2021,Office Supplies,1237.29
26/06/2022,Office Supplies,1751.54
17/10/2020,Rent,694.65
28/03/2022,Fuel,871.66
11/12/2019,Vehicle Lease,700.14
22/02/2021,Rent,1101.39
05/06/2020,Fuel,1180.78
31/07/2020,Office Supplies,584.18
21/08/2021,Office Supplies,753.33
17/02/2019,Salaries & Benefits,1492.10
20/08/2021,Fuel,1467.07
09/01/2019,Meals & Entertainment,1118.76
03/05/2019,Office Supplies,697.32
15/06/2022,Vehicle Lease,1694.53
13/04/2021,Fuel,202.25
27/02/2019,Utilities,545.90
08/09/2021,Fuel,483.29
24/05/2019,Vehicle Lease,970.61
19/08/2021,Rent,940.89
04/04/2022,Vehicle Lease,382.02
04/12/2021,Utilities,891.98
22/01/2019,Meals & Entertainment,582.03
08/02/2020,Fuel,1455.11
13/12/2022,Salaries & Benefits,476.53
20/09/2019,Fuel,1120.37
05/10/2021,Fuel,882.06
28/02/2021,Meals & Entertainment,888.39
13/05/2020,Salaries & Benefits,1315.35
30/09/2020,Salaries & Benefits,1722.18
31/08/2021,Vehicle Lease,1678.97
11/07/2022,Utilities,269.01
25/09/2020,Rent,1761.89
30/01/2021,Rent,1717.75
11/05/2020,Rent,1495.86
16/04/2020,Vehicle Lease,1520.80
25/12/2021,Salaries & Benefits,1551.92
24/09/2021,Vehicle Lease,849.59
21/05/2022,Office Supplies,405.86
21/10/2021,Office Supplies,199.62
09/11/2019,Meals & Entertainment,663.67
15/05/2022,Fuel,1250.96
02/03/2022,Rent,428.60
05/01/2020,Utilities,1615.29
15/04/2020,Rent,536.99
09/07/2019,Meals & Entertainment,184.28
03/08/2019,Meals & Entertainment,829.05
24/02/2020,Rent,1537.30
06/02/2020,Utilities,1798.57
23/10/2021,Fuel,141.80
20/10/2019,Fuel,648.58
02/05/2019,Meals & Entertainment,840.34
13/10/2021,Fuel,91.39
12/12/2019,Salaries & Benefits,932.79
02/12/2021,Utilities,1381.48
08/02/2020,Utilities,381.44
21/02/2021,Vehicle Lease,852.55
17/01/2021,Utilities,647.85
17/01/2022,Meals & Entertainment,462.57
01/04/2019,Rent,695.38
04/02/2022,Vehicle Lease,1268.51
23/03/2019,Vehicle Lease,1534.81
30/10/2021,Office Supplies,933.90
29/12/2020,Salaries & Benefits,1028.69
12/10/2022,Office Supplies,648.77
19/10/2020,Vehicle Lease,518.98
07/01/2021,Salaries & Benefits,843.47
20/08/2021,Fuel,1205.25
19/09/2022,Vehicle Lease,618.23
01/04/2020,Office Supplies,856.69
21/05/2021,Salaries & Benefits,514.62
06/12/2020,Salaries & Benefits,162.01
29/10/2021,Office Supplies,965.01
20/04/2019,Utilities,477.05
25/11/2021,Fuel,701.78
24/09/2021,Fuel,262.27
31/05/2020,Utilities,358.84
02/12/2021,Salaries & Benefits,1779.72
08/03/2019,Meals & Entertainment,1229.42
20/10/2022,Fuel,1522.97
04/01/2021,Fuel,1758.12
29/01/2022,Meals & Entertainment,939.93
01/10/2020,Salaries & Benefits,1306.04
05/02/2019,Meals & Entertainment,418.58
27/11/2022,Fuel,1677.96
21/12/2019,Vehicle Lease,1019.72
30/12/2019,Office Supplies,805.90
19/10/2021,Office Supplies,1122.87
02/08/2022,Salaries & Benefits,603.49
09/07/2019,Rent,1363.32
14/08/2019,Salaries & Benefits,1759.23
24/02/2022,Rent,274.29
02/02/2019,Fuel,434.97
27/01/2019,Fuel,1759.58
27/10/2019,Office Supplies,1642.38
15/07/2020,Salaries & Benefits,450.89
02/05/2021,Utilities,190.80
31/01/2020,Fuel,293.08
27/08/2019,Vehicle Lease,880.02
07/05/2021,Office Supplies,508.39
20/05/2020,Vehicle Lease,1718.84
16/11/2019,Salaries & Benefits,1536.28
13/08/2022,Salaries & Benefits,1585.75
16/02/2022,Vehicle Lease,693.53
18/01/2019,Fuel,1567.88
13/11/2022,Meals & Entertainment,1538.17
13/05/2020,Salaries & Benefits,596.26
30/09/2019,Salaries & Benefits,1319.21
07/04/2019,Salaries & Benefits,1375.12
07/10/2019,Utilities,281.83
22/03/2019,Utilities,280.34
07/09/2020,Rent,1745.01
22/06/2021,Office Supplies,96.01
13/07/2019,Utilities,1746.80
06/09/2019,Office Supplies,277.76
29/01/2020,Vehicle Lease,1644.83
27/01/2019,Utilities,246.19
11/12/2021,Office Supplies,1054.73
27/11/2020,Fuel,823.51
28/10/2021,Rent,555.41
02/01/2019,Vehicle Lease,854.58
04/08/2021,Vehicle Lease,1083.75
28/08/2021,Rent,243.17
13/01/2019,Vehicle Lease,1738.57
14/06/2022,Vehicle Lease,296.88
09/10/2020,Fuel,665.33
26/06/2020,Meals & Entertainment,1446.49
15/02/2021,Office Supplies,226.53
28/03/2019,Utilities,126.44
20/01/2020,Rent,1614.02
19/01/2021,Salaries & Benefits,541.43
14/02/2020,Utilities,814.85
23/07/2019,Utilities,1722.67
30/12/2021,Vehicle Lease,107.91
28/05/2022,Rent,931.13
28/11/2022,Utilities,816.82
29/04/2021,Office Supplies,1369.52
19/11/2020,Meals & Entertainment,1638.03
20/03/2020,Vehicle Lease,822.88
04/11/2019,Vehicle Lease,1433.58
10/01/2020,Vehicle Lease,355.87
10/10/2021,Vehicle Lease,462.84
22/10/2019,Vehicle Lease,153.19
01/06/2020,Vehicle Lease,1000.22
31/05/2022,Salaries & Benefits,796.40
04/11/2021,Fuel,1642.62
26/12/2022,Fuel,434.58
20/01/2022,Utilities,1801.33
29/08/2019,Rent,224.93
15/07/2019,Office Supplies,959.13
12/06/2021,Fuel,1190.69
01/02/2020,Meals & Entertainment,1385.22
04/10/2019,Utilities,1122.21
26/10/2021,Meals & Entertainment,646.41
15/08/2019,Meals & Entertainment,1346.43
13/12/2020,Rent,1661.77
29/08/2019,Salaries & Benefits,1163.30
19/12/2019,Meals & Entertainment,753.24
15/06/2021,Rent,1633.03
27/06/2021,Rent,732.50
11/06/2019,Rent,1105.66
23/01/2021,Office Supplies,983.45
21/04/2022,Office Supplies,1093.82
16/09/2019,Meals & Entertainment,259.90
23/06/2021,Fuel,1604.38
13/04/2021,Office Supplies,753.93
01/03/2019,Salaries & Benefits,1516.34
13/09/2020,Vehicle Lease,863.96
05/04/2020,Salaries & Benefits,1584.11
30/07/2020,Fuel,1294.20
11/12/2019,Office Supplies,1143.03
22/09/2021,Meals & Entertainment,737.41
18/10/2019,Salaries & Benefits,1054.04
26/02/2022,Utilities,755.71
02/07/2020,Office Supplies,430.49
18/08/2021,Office Supplies,255.68
03/05/2019,Vehicle Lease,1542.96
10/08/2022,Salaries & Benefits,751.86
25/06/2021,Fuel,1662.94
15/09/2022,Vehicle Lease,108.72
22/11/2020,Utilities,146.34
14/03/2019,Fuel,1561.60
05/06/2019,Office Supplies,1390.46
09/02/2021,Rent,828.04
30/04/2020,Fuel,946.40
22/02/2021,Meals & Entertainment,1628.64
19/07/2022,Salaries & Benefits,954.95
13/09/2022,Fuel,127.69
18/05/2020,Rent,349.47
19/12/2020,Fuel,167.23
11/01/2022,Utilities,1236.90
19/08/2021,Utilities,317.49
22/02/2022,Meals & Entertainment,741.29
05/01/2019,Rent,595.04
11/01/2021,Salaries & Benefits,697.75
26/09/2020,Meals & Entertainment,1141.21
19/09/2019,Salaries & Benefits,250.05
22/01/2019,Utilities,1542.29
17/04/2020,Fuel,723.04
12/06/2022,Utilities,1428.35
28/03/2020,Office Supplies,585.56
15/05/2022,Utilities,1554.13
24/03/2019,Salaries & Benefits,1341.12
28/09/2020,Office Supplies,1133.91
20/07/2022,Vehicle Lease,509.78
11/04/2020,Meals & Entertainment,574.27
12/02/2021,Meals & Entertainment,1172.24
28/09/2022,Office Supplies,1071.75
05/11/2020,Utilities,1341.43
26/12/2020,Office Supplies,532.09
28/05/2019,Utilities,1381.82
27/04/2019,Rent,340.09
29/06/2020,Office Supplies,1141.75
15/03/2021,Rent,277.27
25/10/2022,Fuel,1430.25
11/04/2019,Vehicle Lease,1537.58
17/08/2019,Office Supplies,1551.90
09/05/2021,Office Supplies,1528.29
14/02/2019,Vehicle Lease,1102.41
24/01/2022,Fuel,993.66
15/02/2019,Vehicle Lease,407.69
05/05/2020,Meals & Entertainment,1119.22
26/02/2019,Office Supplies,823.95
03/03/2021,Meals & Entertainment,1172.53
02/02/2021,Office Supplies,726.19
19/05/2020,Vehicle Lease,537.12
28/03/2020,Vehicle Lease,1502.83
09/12/2019,Rent,1570.04
25/08/2021,Meals & Entertainment,1606.06
16/02/2020,Utilities,448.66
23/07/2021,Vehicle Lease,1680.87
13/02/2019,Meals & Entertainment,1766.58
22/12/2022,Vehicle Lease,637.46
16/02/2019,Vehicle Lease,1437.94
05/01/2022,Fuel,121.16
14/07/2021,Salaries & Benefits,1789.50
07/07/2020,Rent,393.17
08/10/2020,Rent,1569.74
06/06/2022,Meals & Entertainment,1531.46
16/02/2019,Office Supplies,595.51
07/04/2019,Meals & Entertainment,1080.18
08/06/2019,Utilities,390.80
18/04/2020,Rent,1531.02
17/04/2019,Utilities,1035.67
28/06/2022,Fuel,143.47
06/06/2019,Office Supplies,1474.77
12/05/2022,Fuel,1423.81
14/02/2021,Salaries & Benefits,1788.23
24/11/2021,Office Supplies,885.45
23/11/2020,Utilities,1164.47
10/04/2022,Vehicle Lease,195.23
03/03/2022,Vehicle Lease,968.89
03/02/2019,Utilities,935.83
21/03/2021,Salaries & Benefits,615.88
06/10/2020,Meals & Entertainment,539.34
22/02/2019,Utilities,1495.03
22/02/2022,Office Supplies,834.84
17/11/2021,Office Supplies,1323.18
30/04/2019,Office Supplies,1636.00
23/08/2020,Meals & Entertainment,1164.29
22/06/2019,Utilities,705.79
11/02/2022,Meals & Entertainment,591.95
31/05/2022,Office Supplies,1476.19
22/12/2021,Rent,1808.33
19/04/2020,Utilities,1070.14
03/10/2020,Utilities,501.57
13/03/2021,Office Supplies,647.17
05/08/2020,Rent,1591.41
08/06/2022,Utilities,1311.64
18/11/2022,Meals & Entertainment,1137.32
04/01/2022,Utilities,105.38
07/01/2019,Vehicle Lease,1656.81
20/08/2019,Vehicle Lease,1737.25
07/08/2019,Rent,1495.59
01/02/2019,Meals & Entertainment,1021.36
02/05/2021,Office Supplies,1687.54
11/06/2021,Office Supplies,1392.01
16/11/2021,Utilities,1078.90
11/10/2021,Office Supplies,992.26
29/11/2020,Utilities,1722.70
15/04/2020,Rent,1444.76
17/09/2022,Office Supplies,1383.20
11/03/2022,Utilities,1045.59
11/07/2021,Vehicle Lease,742.36
03/01/2021,Vehicle Lease,334.81
11/02/2019,Meals & Entertainment,533.57
16/06/2021,Salaries & Benefits,1037.18
25/07/2022,Fuel,427.13
29/03/2022,Salaries & Benefits,1169.09
10/09/2020,Vehicle Lease,148.66
22/11/2020,Meals & Entertainment,168.31
01/11/2022,Salaries & Benefits,1417.58
07/12/2020,Vehicle Lease,339.27
10/03/2020,Salaries & Benefits,693.48
01/06/2020,Salaries & Benefits,366.14
15/02/2022,Rent,179.00
02/06/2019,Fuel,1541.39
29/08/2019,Vehicle Lease,399.87
12/02/2021,Fuel,1165.57
02/05/2022,Vehicle Lease,1111.02
25/09/2022,Salaries & Benefits,1641.45
17/04/2019,Meals & Entertainment,814.32
06/01/2020,Vehicle Lease,280.26
22/01/2019,Rent,1294.43
31/01/2020,Salaries & Benefits,1363.57
24/04/2021,Rent,1235.48
09/01/2022,Utilities,1774.89
25/04/2020,Fuel,675.66
06/08/2021,Office Supplies,1253.32
18/07/2021,Salaries & Benefits,882.35
04/02/2020,Salaries & Benefits,319.24
09/11/2020,Utilities,667.26
16/07/2022,Salaries & Benefits,624.13
24/05/2022,Fuel,1246.06
18/10/2020,Salaries & Benefits,368.16
12/11/2022,Rent,943.82
13/04/2021,Salaries & Benefits,1124.33
19/04/2021,Office Supplies,1640.26
20/07/2019,Rent,1499.28
12/08/2019,Utilities,1052.63
31/01/2022,Rent,743.92
03/02/2022,Office Supplies,1338.47
27/07/2019,Salaries & Benefits,522.54
26/02/2020,Fuel,1352.60
27/08/2020,Meals & Entertainment,92.56
09/12/2021,Salaries & Benefits,158.41
16/09/2020,Vehicle Lease,136.79
15/08/2021,Office Supplies,1177.97
14/07/2021,Rent,128.46
31/08/2022,Salaries & Benefits,418.78
12/05/2020,Fuel,1168.67
11/03/2021,Vehicle Lease,1039.85
05/02/2022,Fuel,1734.35
19/06/2020,Utilities,875.52
04/03/2020,Meals & Entertainment,427.80
13/07/2022,Meals & Entertainment,1605.51
01/12/2021,Office Supplies,1680.38
25/09/2019,Rent,1171.64
28/03/2020,Fuel,1752.50
12/02/2020,Meals & Entertainment,753.74
03/03/2020,Meals & Entertainment,335.19
16/05/2022,Salaries & Benefits,589.35
04/04/2020,Utilities,1154.06
23/07/2019,Salaries & Benefits,554.21
23/05/2020,Vehicle Lease,638.85
27/05/2019,Salaries & Benefits,653.77
06/09/2020,Vehicle Lease,1806.84
28/12/2022,Vehicle Lease,1189.00
24/01/2021,Meals & Entertainment,979.20
24/04/2020,Salaries & Benefits,1553.80
24/10/2019,Vehicle Lease,1647.04
19/01/2020,Office Supplies,994.96
02/01/2021,Fuel,1503.16
10/03/2022,Office Supplies,489.34
18/06/2020,Utilities,290.95
21/06/2022,Rent,1213.42
29/06/2022,Salaries & Benefits,1740.78
19/04/2020,Meals & Entertainment,1114.43
01/05/2022,Office Supplies,1519.15
07/03/2021,Salaries & Benefits,188.80
24/01/2019,Rent,360.18
08/04/2021,Meals & Entertainment,1704.48
30/11/2022,Office Supplies,605.76
18/07/2022,Fuel,1805.26
27/07/2020,Fuel,1580.13
18/08/2021,Meals & Entertainment,393.19
18/01/2020,Utilities,273.04
14/01/2019,Utilities,958.48
30/04/2019,Fuel,1294.23
02/04/2019,Rent,1711.94
20/07/2021,Meals & Entertainment,1126.95
18/08/2019,Vehicle Lease,673.38
22/03/2020,Fuel,1414.99
11/09/2019,Office Supplies,398.09
08/02/2022,Office Supplies,262.47
02/07/2021,Meals & Entertainment,1339.24
18/04/2022,Fuel,889.00
21/07/2021,Rent,1409.38
10/04/2019,Salaries & Benefits,368.79
10/10/2019,Meals & Entertainment,191.95
04/09/2022,Salaries & Benefits,1139.38
20/02/2021,Meals & Entertainment,1306.39
02/07/2020,Fuel,1271.03
27/11/2022,Utilities,1566.04
26/09/2021,Utilities,120.01
09/09/2020,Salaries & Benefits,598.62
25/12/2021,Rent,689.43
28/01/2019,Office Supplies,275.38
07/04/2019,Rent,775.38
03/09/2022,Salaries & Benefits,1032.94
07/12/2021,Office Supplies,999.49
30/07/2022,Office Supplies,837.95
14/06/2020,Meals & Entertainment,1702.49
11/12/2019,Office Supplies,403.22
08/01/2019,Salaries & Benefits,877.16
24/02/2021,Salaries & Benefits,670.80
10/12/2019,Rent,1068.62
