Date,Expense Category,Amount
11/04/2020,Fuel,1467.34
05/21/2020,Utilities,1798.92
02/08/2019,Utilities,1097.99
06/19/2022,Rent,304.79
02/20/2020,Office Supplies,1329.60
12/11/2021,Salaries & Benefits,1353.13
07/14/2021,Meals & Entertainment,184.36
11/11/2022,Fuel,1094.73
02/13/2020,Rent,1354.53
09/12/2021,Rent,1610.41
10/05/2022,Meals & Entertainment,527.75
12/02/2020,Utilities,1119.49
01/12/2020,Meals & Entertainment,1903.02
04/26/2019,Office Supplies,579.10
07/21/2019,Vehicle Lease,1986.84
12/17/2021,Salaries & Benefits,1484.06
01/06/2021,Salaries & Benefits,1267.15
07/27/2022,Salaries & Benefits,138.31
12/31/2022,Salaries & Benefits,707.02
12/25/2019,Salaries & Benefits,861.60
11/17/2020,Utilities,183.11
03/08/2021,Salaries & Benefits,953.64
07/13/2020,Salaries & Benefits,1877.79
12/01/2020,Vehicle Lease,984.16
06/27/2021,Utilities,1892.38
12/02/2020,Vehicle Lease,603.17
12/02/2019,Meals & Entertainment,1882.47
10/19/2019,Vehicle Lease,408.58
05/18/2020,Salaries & Benefits,1424.34
08/28/2019,Fuel,1836.12
12/11/2019,Utilities,521.08
08/07/2020,Rent,249.15
05/07/2022,Office Supplies,1145.83
12/03/2021,Rent,1802.17
01/18/2020,Rent,738.71
12/05/2021,Utilities,1498.44
02/11/2021,Fuel,1022.65
01/26/2021,Office Supplies,737.37
02/10/2020,Fuel,1550.01
10/15/2021,Office Supplies,1606.20
08/21/2022,Fuel,134.94
05/22/2022,Utilities,1251.14
01/22/2019,Office Supplies,1206.60
12/06/2022,Vehicle Lease,1198.12
02/14/2022,Meals & Entertainment,1527.61
04/10/2020,Salaries & Benefits,1576.36
08/10/2021,Office Supplies,1959.05
10/04/2020,Vehicle Lease,920.61
09/27/2022,Meals & Entertainment,469.26
07/12/2022,Meals & Entertainment,1991.62
07/01/2022,Meals & Entertainment,1237.38
07/15/2021,Fuel,289.56
11/23/2021,Vehicle Lease,1787.78
12/21/2021,Meals & Entertainment,1236.82
01/28/2020,Rent,1731.23
06/30/2020,Office Supplies,1639.43
01/23/2021,Salaries & Benefits,454.05
07/08/2022,Vehicle Lease,1338.69
09/07/2020,Meals & Entertainment,1913.82
09/18/2022,Fuel,1370.30
05/18/2021,Utilities,1197.75
08/09/2021,Fuel,345.71
09/07/2020,Salaries & Benefits,210.93
12/26/2019,Utilities,395.82
06/08/2019,Vehicle Lease,868.73
01/05/2021,Utilities,1655.82
11/12/2021,Utilities,571.71
06/16/2020,Fuel,1618.57
09/20/2021,Vehicle Lease,393.24
02/08/2022,Fuel,712.34
09/29/2022,Rent,686.76
02/17/2021,Utilities,637.17
10/12/2021,Utilities,1584.36
02/27/2020,Meals & Entertainment,911.98
02/28/2022,Utilities,1642.57
10/16/2021,Fuel,1256.42
04/01/2022,Utilities,437.67
02/02/2020,Rent,249.44
01/07/2020,Vehicle Lease,1467.24
04/28/2022,Utilities,1209.77
03/23/2022,Salaries & Benefits,383.20
07/27/2021,Office Supplies,643.49
02/26/2020,Vehicle Lease,1307.94
11/28/2020,Utilities,1219.97
06/30/2020,Vehicle Lease,193.92
09/29/2019,Salaries & Benefits,1143.63
05/01/2021,Salaries & Benefits,1114.12
10/21/2020,Vehicle Lease,1735.50
01/14/2020,Fuel,1250.85
06/08/2020,Fuel,1230.08
08/25/2021,Fuel,935.28
10/02/2022,Utilities,1043.08
07/31/2022,Fuel,1827.96
05/02/2019,Fuel,437.15
12/18/2022,Utilities,310.93
01/12/2021,Salaries & Benefits,1810.32
02/12/2022,Office Supplies,570.04
06/01/2020,Salaries & Benefits,779.33
04/16/2020,Utilities,1668.11
12/01/2020,Rent,546.66
07/08/2019,Fuel,1382.94
08/24/2020,Fuel,749.12
05/08/2021,Fuel,402.89
12/25/2021,Salaries & Benefits,1987.17
10/10/2019,Utilities,599.24
03/29/2020,Vehicle Lease,398.75
01/23/2022,Utilities,415.09
02/01/2022,Office Supplies,365.03
01/14/2021,Utilities,1701.42
10/22/2019,Meals & Entertainment,199.75
12/07/2019,Office Supplies,1443.08
03/06/2022,Vehicle Lease,1963.15
02/17/2019,Rent,479.66
10/01/2019,Salaries & Benefits,1972.48
11/23/2020,Salaries & Benefits,618.78
05/31/2020,Salaries & Benefits,1935.02
09/14/2020,Salaries & Benefits,160.59
11/04/2021,Vehicle Lease,1017.98
09/07/2022,Fuel,519.92
01/07/2019,Vehicle Lease,1316.39
03/05/2021,Rent,1058.23
08/08/2019,Rent,1023.13
08/16/2022,Meals & Entertainment,646.12
11/16/2022,Fuel,367.93
09/19/2022,Office Supplies,100.93
10/03/2021,Utilities,1239.56
03/21/2020,Vehicle Lease,912.37
01/23/2021,Vehicle Lease,1733.26
09/23/2021,Rent,1639.66
06/28/2020,Meals & Entertainment,1426.23
03/23/2019,Rent,565.63
08/12/2022,Fuel,1081.76
09/19/2021,Fuel,1284.88
05/08/2019,Vehicle Lease,612.06
11/09/2022,Salaries & Benefits,1401.14
02/20/2019,Salaries & Benefits,1686.12
11/11/2019,Office Supplies,614.87
04/02/2020,Fuel,601.65
12/14/2019,Rent,339.96
04/12/2022,Vehicle Lease,632.08
03/31/2020,Vehicle Lease,1068.34
03/25/2022,Meals & Entertainment,1438.83
06/06/2019,Salaries & Benefits,1510.12
09/16/2020,Salaries & Benefits,1479.76
10/25/2022,Utilities,1729.48
05/13/2020,Utilities,1037.72
07/25/2021,Salaries & Benefits,1598.08
06/19/2020,Office Supplies,1605.28
05/07/2019,Meals & Entertainment,871.60
03/01/2019,Rent,1365.25
02/10/2019,Vehicle Lease,246.13
03/02/2022,Utilities,314.85
03/25/2020,Vehicle Lease,995.86
10/22/2020,Meals & Entertainment,1093.12
02/10/2022,Meals & Entertainment,1192.57
08/09/2020,Meals & Entertainment,322.75
12/30/2019,Vehicle Lease,963.11
03/04/2019,Rent,1964.99
02/20/2019,Fuel,797.97
09/26/2019,Rent,296.01
10/16/2021,Rent,1475.20
01/10/2020,Meals & Entertainment,1588.37
01/27/2021,Vehicle Lease,1180.11
03/15/2021,Rent,1073.01
02/27/2020,Salaries & Benefits,1239.86
07/26/2021,Office Supplies,1777.33
10/23/2021,Rent,181.98
10/28/2019,Office Supplies,1580.77
09/04/2019,Meals & Entertainment,1133.63
09/21/2019,Office Supplies,1581.91
07/18/2021,Fuel,322.09
03/13/2021,Meals & Entertainment,1094.84
11/23/2022,Fuel,1576.16
06/16/2020,Vehicle Lease,108.33
11/02/2020,Rent,1674.75
09/01/2020,Meals & Entertainment,763.86
11/17/2020,Office Supplies,1563.37
11/08/2019,Fuel,962.41
05/24/2022,Utilities,1336.07
12/21/2022,Vehicle Lease,723.72
04/27/2019,Salaries & Benefits,1688.90
12/22/2022,Rent,1446.40
10/26/2022,Vehicle Lease,163.83
09/01/2021,Fuel,1690.51
06/15/2022,Rent,208.38
05/23/2019,Rent,1865.27
05/24/2022,Salaries & Benefits,1314.11
02/14/2020,Office Supplies,548.08
09/21/2021,Utilities,1780.18
05/26/2019,Rent,664.86
05/26/2020,Salaries & Benefits,386.96
10/02/2022,Rent,461.41
01/02/2019,Fuel,681.46
07/06/2022,Vehicle Lease,738.05
08/28/2022,Utilities,1878.48
11/08/2022,Office Supplies,139.39
02/23/2021,Rent,1518.89
07/03/2019,Utilities,1658.65
09/09/2020,Utilities,400.44
04/21/2020,Rent,198.41
03/08/2021,Salaries & Benefits,1181.91
06/26/2020,Fuel,1186.01
11/14/2020,Office Supplies,1319.76
04/05/2021,Office Supplies,872.82
12/05/2020,Salaries & Benefits,1261.61
04/14/2020,Rent,1078.75
02/18/2022,Utilities,936.67
02/27/2022,Rent,1780.60
12/04/2021,Meals & Entertainment,1275.19
04/29/2020,Rent,1845.67
09/04/2019,Salaries & Benefits,1636.31
09/15/2022,Rent,799.31
05/09/2021,Office Supplies,1633.49
11/09/2019,Salaries & Benefits,733.74
11/15/2022,Utilities,1087.02
07/01/2021,Salaries & Benefits,692.93
05/13/2019,Salaries & Benefits,1978.54
09/16/2022,Utilities,1639.91
05/15/2021,Vehicle Lease,811.84
07/31/2022,Office Supplies,774.06
03/12/2021,Vehicle Lease,1394.49
08/09/2019,Salaries & Benefits,1834.86
11/02/2019,Fuel,1402.95
09/15/2022,Fuel,224.31
02/06/2019,Vehicle Lease,1510.01
12/18/2021,Rent,1153.38
05/24/2022,Salaries & Benefits,366.27
04/06/2021,Vehicle Lease,474.76
07/20/2019,Office Supplies,1297.20
04/08/2022,Salaries & Benefits,1962.66
01/26/2022,Office Supplies,756.37
08/22/2020,Rent,1701.67
12/15/2019,Office Supplies,1182.23
06/12/2019,Rent,301.93
02/06/2019,Utilities,836.56
07/25/2021,Office Supplies,1426.56
09/06/2021,Fuel,1218.35
06/22/2020,Rent,804.86
02/23/2019,Utilities,367.49
08/30/2022,Salaries & Benefits,1174.01
08/06/2020,Salaries & Benefits,873.73
02/13/2019,Utilities,1875.64
08/11/2022,Vehicle Lease,1408.70
09/13/2021,Office Supplies,1969.42
03/11/2021,Vehicle Lease,1640.13
01/05/2022,Salaries & Benefits,1825.91
07/25/2022,Fuel,1090.10
02/14/2022,Vehicle Lease,1896.83
06/07/2019,Office Supplies,1803.13
05/27/2020,Vehicle Lease,1768.68
02/08/2022,Salaries & Benefits,1797.26
10/12/2019,Rent,763.67
12/13/2019,Meals & Entertainment,1529.23
10/05/2020,Salaries & Benefits,1542.61
04/13/2020,Vehicle Lease,1085.92
07/30/2020,Salaries & Benefits,673.47
02/26/2021,Fuel,493.98
11/11/2020,Meals & Entertainment,1252.49
08/03/2020,Utilities,1394.91
11/02/2019,Fuel,994.17
03/18/2020,Vehicle Lease,1375.66
01/29/2019,Fuel,915.74
08/18/2019,Fuel,551.93
03/30/2021,Fuel,1924.74
08/21/2020,Fuel,953.96
07/19/2019,Vehicle Lease,219.69
07/26/2021,Meals & Entertainment,1880.14
11/27/2022,Office Supplies,501.05
02/24/2021,Meals & Entertainment,120.31
05/28/2022,Vehicle Lease,545.56
11/25/2020,Meals & Entertainment,1211.76
07/25/2022,Salaries & Benefits,128.94
07/31/2021,Salaries & Benefits,805.09
02/14/2019,Rent,1678.74
04/10/2021,Vehicle Lease,163.13
06/26/2021,Vehicle Lease,1801.11
12/18/2022,Rent,107.34
11/16/2020,Office Supplies,1238.51
03/15/2020,Rent,1201.73
06/04/2019,Salaries & Benefits,1035.71
09/20/2019,Vehicle Lease,1529.64
10/01/2019,Vehicle Lease,1646.85
03/07/2022,Meals & Entertainment,1810.79
02/11/2021,Meals & Entertainment,1070.65
02/06/2020,Office Supplies,1726.54
05/06/2020,Salaries & Benefits,1089.79
03/19/2022,Vehicle Lease,182.59
06/05/2019,Salaries & Benefits,551.18
10/12/2020,Meals & Entertainment,1958.39
08/21/2021,Office Supplies,127.30
09/27/2021,Utilities,1906.51
03/02/2022,Office Supplies,1330.58
01/31/2022,Vehicle Lease,777.82
01/21/2021,Vehicle Lease,693.74
10/22/2020,Office Supplies,689.81
08/12/2022,Fuel,888.73
07/11/2022,Salaries & Benefits,1247.47
07/22/2022,Meals & Entertainment,157.19
08/12/2019,Salaries & Benefits,372.29
04/30/2019,Utilities,1752.98
02/01/2021,Salaries & Benefits,734.60
11/02/2022,Meals & Entertainment,1413.76
12/12/2019,Vehicle Lease,1222.37
01/18/2022,Utilities,372.94
03/19/2022,Rent,1656.19
08/22/2020,Rent,341.76
08/25/2022,Fuel,287.52
11/10/2020,Vehicle Lease,298.40
05/22/2020,Rent,275.62
08/09/2022,Utilities,1430.38
05/29/2020,Utilities,246.95
11/09/2020,Vehicle Lease,225.94
08/18/2021,Rent,1044.85
07/28/2022,Utilities,1226.45
02/11/2019,Meals & Entertainment,701.66
05/05/2019,Office Supplies,327.43
05/08/2021,Meals & Entertainment,111.45
07/31/2021,Rent,162.40
06/04/2020,Salaries & Benefits,375.64
02/24/2022,Meals & Entertainment,1527.20
01/03/2020,Meals & Entertainment,978.34
07/20/2021,Meals & Entertainment,646.76
06/23/2019,Office Supplies,1239.05
07/09/2019,Rent,1486.40
10/19/2022,Salaries & Benefits,1739.16
08/19/2019,Vehicle Lease,479.10
11/21/2022,Salaries & Benefits,121.16
12/31/2021,Meals & Entertainment,620.74
10/13/2020,Office Supplies,102.78
04/19/2022,Office Supplies,1979.19
10/21/2022,Utilities,915.24
08/23/2021,Vehicle Lease,1524.70
12/23/2020,Vehicle Lease,1445.95
05/02/2020,Office Supplies,1032.45
06/11/2022,Meals & Entertainment,229.24
05/20/2020,Office Supplies,1905.57
06/13/2022,Utilities,821.05
05/06/2022,Salaries & Benefits,1127.87
02/18/2021,Vehicle Lease,641.60
05/20/2019,Utilities,749.31
01/25/2020,Vehicle Lease,351.29
08/31/2019,Meals & Entertainment,673.35
01/22/2019,Rent,1202.77
09/17/2022,Vehicle Lease,1871.97
07/25/2022,Fuel,1568.69
10/14/2019,Vehicle Lease,1302.80
01/12/2020,Salaries & Benefits,792.44
01/04/2021,Rent,591.62
03/17/2020,Meals & Entertainment,1512.59
11/09/2019,Vehicle Lease,383.85
08/02/2019,Salaries & Benefits,341.47
02/12/2019,Meals & Entertainment,915.41
04/18/2020,Utilities,795.40
12/31/2022,Meals & Entertainment,1538.34
12/09/2019,Meals & Entertainment,1606.68
01/08/2021,Rent,1592.48
07/07/2019,Utilities,1129.40
12/23/2020,Vehicle Lease,600.83
05/16/2022,Office Supplies,1561.19
03/21/2022,Meals & Entertainment,1287.80
06/11/2022,Office Supplies,539.25
12/31/2022,Office Supplies,117.11
05/15/2022,Salaries & Benefits,1756.88
03/01/2022,Vehicle Lease,1268.37
06/02/2019,Rent,113.99
08/06/2020,Fuel,1305.10
01/12/2022,Office Supplies,1548.48
12/21/2022,Meals & Entertainment,1166.61
05/09/2019,Utilities,1249.88
11/09/2019,Fuel,522.99
06/06/2019,Utilities,936.22
08/14/2022,Fuel,1433.35
08/01/2019,Rent,1975.83
08/11/2022,Salaries & Benefits,139.27
11/23/2022,Vehicle Lease,1693.72
10/28/2019,Utilities,485.27
03/03/2021,Salaries & Benefits,1904.61
01/12/2020,Rent,556.52
08/02/2022,Office Supplies,1093.22
10/22/2022,Office Supplies,1783.63
02/17/2020,Rent,525.52
07/07/2022,Meals & Entertainment,334.68
06/03/2019,Office Supplies,302.73
07/22/2019,Office Supplies,286.08
05/17/2019,Office Supplies,891.13
04/24/2019,Office Supplies,1923.78
01/08/2022,Fuel,275.50
01/21/2019,Meals & Entertainment,1338.93
10/16/2022,Rent,1349.05
10/02/2021,Utilities,1606.25
07/26/2019,Rent,993.03
11/05/2019,Salaries & Benefits,1675.33
08/14/2020,Rent,1755.08
06/23/2021,Meals & Entertainment,1400.05
05/29/2020,Meals & Entertainment,193.36
11/08/2022,Fuel,1874.28
05/26/2019,Meals & Entertainment,1184.68
06/11/2022,Salaries & Benefits,1060.49
04/17/2019,Rent,818.85
09/01/2021,Fuel,1347.18
10/09/2019,Vehicle Lease,330.24
11/11/2021,Utilities,773.64
04/29/2022,Meals & Entertainment,1467.23
08/19/2021,Meals & Entertainment,1516.87
09/17/2022,Meals & Entertainment,1001.37
08/19/2022,Utilities,604.01
11/14/2022,Meals & Entertainment,1115.19
01/14/2020,Fuel,1529.58
09/01/2022,Meals & Entertainment,1626.13
01/27/2021,Utilities,788.53
03/04/2019,Salaries & Benefits,1176.96
07/18/2021,Meals & Entertainment,686.01
08/05/2022,Fuel,1952.86
05/16/2019,Meals & Entertainment,962.07
07/08/2021,Office Supplies,1761.48
12/01/2020,Office Supplies,1771.02
07/16/2021,Rent,136.34
04/19/2020,Salaries & Benefits,561.49
02/19/2021,Vehicle Lease,1797.93
12/31/2022,Utilities,1899.54
12/31/2019,Fuel,1261.65
08/30/2019,Meals & Entertainment,245.78
10/11/2021,Office Supplies,1977.90
04/20/2020,Office Supplies,1951.31
01/27/2022,Vehicle Lease,1948.94
07/20/2019,Salaries & Benefits,1927.62
02/15/2021,Office Supplies,1713.85
04/20/2019,Fuel,1603.51
05/05/2020,Vehicle Lease,164.60
02/24/2020,Rent,1908.02
09/23/2020,Vehicle Lease,372.11
01/21/2019,Rent,1141.55
08/26/2020,Salaries & Benefits,397.06
11/10/2019,Fuel,1902.91
03/17/2020,Fuel,1112.31
07/12/2020,Utilities,1450.71
07/25/2019,Rent,1814.10
02/04/2020,Rent,289.23
12/24/2022,Vehicle Lease,437.27
07/28/2020,Salaries & Benefits,222.35
02/25/2020,Rent,497.71
06/24/2019,Salaries & Benefits,1119.98
01/28/2022,Rent,722.52
10/10/2022,Vehicle Lease,1055.65
02/03/2022,Rent,1050.43
03/22/2020,Rent,739.73
09/07/2021,Rent,541.85
08/04/2020,Fuel,947.43
11/02/2020,Utilities,1696.99
02/01/2020,Salaries & Benefits,614.88
04/08/2021,Fuel,1390.28
08/29/2019,Meals & Entertainment,1951.31
05/26/2019,Rent,1691.52
10/16/2021,Fuel,1185.04
03/21/2021,Office Supplies,1342.51
04/29/2019,Utilities,1452.82
02/18/2021,Vehicle Lease,1491.38
07/12/2019,Meals & Entertainment,357.04
12/23/2022,Utilities,354.71
05/17/2022,Meals & Entertainment,1807.09
08/14/2019,Fuel,1964.46
03/14/2022,Salaries & Benefits,1855.81
01/29/2022,Utilities,1811.71
02/12/2020,Utilities,1478.06
09/22/2022,Office Supplies,837.35
07/15/2022,Fuel,1244.47
06/22/2021,Utilities,1515.78
08/11/2019,Vehicle Lease,1246.16
09/05/2019,Vehicle Lease,1630.59
05/21/2022,Rent,1759.79
11/22/2021,Rent,1216.88
10/06/2022,Salaries & Benefits,1634.73
09/11/2021,Meals & Entertainment,808.34
08/22/2022,Meals & Entertainment,823.10
07/08/2021,Salaries & Benefits,1589.45
07/29/2022,Utilities,881.55
11/19/2020,Meals & Entertainment,1621.10
02/22/2022,Office Supplies,1125.34
11/04/2021,Vehicle Lease,710.76
12/17/2022,Rent,664.51
09/24/2021,Salaries & Benefits,777.92
01/01/2022,Office Supplies,952.37
05/15/2019,Utilities,1577.73
01/19/2022,Meals & Entertainment,368.25
01/25/2020,Vehicle Lease,488.42
01/01/2022,Meals & Entertainment,888.79
07/10/2019,Fuel,1828.99
01/29/2020,Vehicle Lease,1516.31
12/28/2022,Fuel,1109.79
07/15/2020,Rent,1095.17
11/25/2021,Meals & Entertainment,929.38
01/16/2020,Fuel,468.50
07/25/2020,Meals & Entertainment,196.46
05/19/2021,Fuel,1206.80
02/25/2021,Salaries & Benefits,316.79
04/07/2020,Fuel,1228.33
02/25/2020,Utilities,543.60
07/14/2021,Vehicle Lease,1226.28
04/07/2022,Utilities,1714.41
07/20/2019,Rent,1011.56
05/25/2021,Utilities,1301.20
01/20/2020,Meals & Entertainment,756.59
03/14/2022,Vehicle Lease,316.85
08/27/2020,Utilities,689.97
11/17/2019,Vehicle Lease,243.13
02/06/2021,Salaries & Benefits,1137.44
05/26/2019,Meals & Entertainment,1918.67
11/11/2020,Office Supplies,1452.84
08/20/2022,Vehicle Lease,276.64
11/12/2020,Vehicle Lease,1889.12
07/14/2020,Fuel,842.03
02/08/2021,Vehicle Lease,1707.68
07/08/2020,Vehicle Lease,1903.00
12/28/2021,Utilities,1341.92
04/15/2020,Rent,730.48
01/03/2021,Rent,1628.53
08/25/2019,Rent,878.13
11/27/2022,Vehicle Lease,1346.41
02/12/2020,Office Supplies,1250.86
02/22/2019,Office Supplies,1775.59
05/01/2020,Utilities,386.08
11/04/2020,Rent,487.23
07/09/2019,Fuel,1500.36
06/11/2019,Utilities,1457.97
02/05/2022,Meals & Entertainment,1318.15
04/19/2022,Rent,1443.27
02/16/2021,Utilities,695.61
12/27/2021,Rent,199.88
05/15/2021,Office Supplies,1088.01
09/28/2021,Meals & Entertainment,1415.21
09/28/2019,Vehicle Lease,1244.47
10/05/2022,Utilities,915.73
12/24/2022,Office Supplies,445.94
02/10/2021,Office Supplies,1035.49
12/16/2020,Office Supplies,1513.20
11/18/2021,Office Supplies,916.98
02/05/2020,Vehicle Lease,396.35
09/12/2022,Salaries & Benefits,1573.94
09/16/2019,Meals & Entertainment,986.95
03/09/2022,Salaries & Benefits,344.03
05/13/2022,Office Supplies,327.19
03/18/2021,Vehicle Lease,533.22
08/19/2021,Vehicle Lease,528.47
06/07/2022,Salaries & Benefits,1510.17
01/20/2022,Salaries & Benefits,196.06
01/20/2020,Fuel,751.44
10/24/2022,Office Supplies,1310.32
07/21/2020,Rent,1882.78
12/24/2021,Fuel,1852.75
10/27/2022,Vehicle Lease,129.43
04/08/2022,Utilities,1032.83
09/30/2022,Salaries & Benefits,634.60
12/25/2022,Fuel,1060.24
12/05/2021,Meals & Entertainment,1357.72
01/27/2021,Fuel,480.55
03/08/2022,Salaries & Benefits,992.56
06/23/2020,Fuel,1649.89
07/12/2020,Meals & Entertainment,988.22
07/11/2022,Utilities,1060.56
07/03/2022,Fuel,643.92
07/01/2021,Salaries & Benefits,798.68
06/10/2022,Office Supplies,1961.48
08/01/2020,Vehicle Lease,229.35
02/03/2019,Office Supplies,1361.57
01/08/2020,Office Supplies,881.47
01/05/2021,Utilities,864.77
04/01/2022,Fuel,912.72
07/17/2022,Rent,1495.31
12/07/2019,Fuel,1771.87
12/01/2019,Fuel,505.15
01/30/2021,Meals & Entertainment,1926.46
03/19/2021,Vehicle Lease,1760.55
07/28/2019,Utilities,938.19
06/16/2019,Fuel,574.46
11/12/2020,Salaries & Benefits,163.10
01/30/2019,Office Supplies,1373.41
01/06/2020,Rent,1318.37
05/13/2021,Vehicle Lease,809.02
05/13/2019,Salaries & Benefits,472.69
02/18/2022,Meals & Entertainment,1340.26
09/20/2021,Salaries & Benefits,1239.66
12/19/2020,Rent,1692.84
04/07/2022,Office Supplies,529.03
08/21/2019,Fuel,877.47
09/11/2019,Meals & Entertainment,1751.97
12/04/2019,Utilities,224.88
09/22/2020,Salaries & Benefits,1627.74
11/28/2019,Vehicle Lease,413.08
05/26/2022,Meals & Entertainment,1156.23
03/24/2022,Salaries & Benefits,1753.19
01/20/2019,Meals & Entertainment,1525.54
12/03/2021,Meals & Entertainment,147.57
10/06/2021,Utilities,1506.34
10/28/2022,Salaries & Benefits,1990.31
01/27/2019,Salaries & Benefits,595.31
12/03/2019,Meals & Entertainment,1896.58
11/30/2022,Vehicle Lease,1176.71
07/26/2019,Meals & Entertainment,1835.44
09/10/2021,Rent,182.91
06/08/2020,Salaries & Benefits,753.95
02/13/2022,Vehicle Lease,182.98
11/07/2022,Meals & Entertainment,1830.50
07/11/2019,Salaries & Benefits,1568.80
12/07/2019,Meals & Entertainment,291.97
05/27/2020,Utilities,800.30
06/27/2022,Rent,160.13
06/24/2022,Salaries & Benefits,636.29
07/08/2022,Vehicle Lease,1078.16
02/24/2019,Salaries & Benefits,534.17
06/29/2022,Utilities,139.99
03/30/2022,Salaries & Benefits,1913.50
02/14/2022,Fuel,291.34
12/16/2022,Meals & Entertainment,609.65
03/03/2022,Vehicle Lease,758.65
07/17/2021,Rent,1816.43
02/11/2019,Office Supplies,1007.43
06/12/2019,Fuel,1015.10
12/18/2019,Vehicle Lease,1668.39
07/03/2021,Meals & Entertainment,1875.02
02/28/2019,Vehicle Lease,1726.41
08/30/2021,Fuel,1534.30
11/02/2022,Meals & Entertainment,1199.65
01/24/2022,Office Supplies,732.01
07/23/2022,Vehicle Lease,288.94
08/12/2022,Fuel,739.55
08/29/2019,Utilities,1264.73
04/16/2022,Utilities,229.88
10/03/2021,Office Supplies,1594.82
11/26/2021,Fuel,671.45
07/17/2021,Fuel,165.98
07/07/2022,Office Supplies,932.04
01/25/2022,Vehicle Lease,1367.54
01/17/2019,Rent,1479.99
03/01/2021,Vehicle Lease,590.60
08/02/2022,Office Supplies,1174.52
09/02/2019,Salaries & Benefits,737.43
08/16/2019,Rent,1982.47
09/15/2019,Meals & Entertainment,1587.24
11/16/2021,Rent,1421.61
04/16/2021,Utilities,564.60
07/28/2019,Meals & Entertainment,109.34
08/22/2022,Utilities,842.52
12/03/2020,Salaries & Benefits,421.49
09/13/2021,Salaries & Benefits,1417.87
09/20/2022,Fuel,795.99
07/21/2020,Office Supplies,744.10
09/10/2022,Meals & Entertainment,1574.77
10/28/2019,Fuel,153.33
04/13/2020,Office Supplies,486.43
09/10/2019,Meals & Entertainment,131.46
12/13/2021,Fuel,697.78
03/24/2019,Utilities,1128.67
03/23/2021,Fuel,1492.85
12/24/2020,Office Supplies,1332.83
04/27/2021,Vehicle Lease,648.16
12/20/2021,Office Supplies,240.23
10/20/2019,Rent,390.69
07/09/2022,Office Supplies,476.91
02/16/2022,Fuel,1735.15
03/30/2022,Vehicle Lease,891.45
05/16/2020,Vehicle Lease,1934.53
08/02/2020,Fuel,506.50
09/29/2020,Office Supplies,645.77
01/10/2022,Fuel,1065.06
06/26/2021,Office Supplies,783.50
04/20/2022,Office Supplies,1374.98
03/31/2021,Meals & Entertainment,920.01
06/11/2020,Salaries & Benefits,198.37
08/01/2022,Salaries & Benefits,1924.74
11/22/2020,Fuel,871.88
03/05/2020,Salaries & Benefits,1361.30
06/03/2021,Meals & Entertainment,216.00
10/01/2021,Utilities,368.97
06/18/2019,Salaries & Benefits,113.71
05/03/2019,Fuel,1141.98
07/30/2019,Vehicle Lease,942.32
09/08/2020,Vehicle Lease,1844.39
04/03/2021,Meals & Entertainment,390.44
02/07/2019,Utilities,1961.04
04/17/2020,Office Supplies,1861.10
05/11/2022,Vehicle Lease,627.10
09/19/2019,Office Supplies,1266.12
04/06/2019,Office Supplies,452.47
09/11/2020,Utilities,146.27
08/26/2022,Fuel,762.14
12/02/2022,Vehicle Lease,620.69
06/11/2020,Rent,1528.83
10/13/2021,Office Supplies,1025.73
10/25/2020,Rent,1704.28
08/04/2019,Vehicle Lease,1195.98
08/05/2022,Office Supplies,1069.05
12/06/2022,Office Supplies,1811.57
11/14/2022,Meals & Entertainment,1158.99
04/27/2020,Utilities,1830.09
09/26/2022,Office Supplies,472.12
06/22/2021,Office Supplies,1932.05
07/16/2021,Utilities,1463.46
04/04/2020,Salaries & Benefits,310.86
08/09/2020,Salaries & Benefits,1399.43
05/03/2022,Utilities,973.33
07/31/2022,Fuel,1905.55
10/14/2021,Salaries & Benefits,688.28
08/26/2022,Vehicle Lease,761.20
08/20/2021,Rent,1158.15
12/27/2022,Vehicle Lease,241.86
11/30/2020,Salaries & Benefits,1788.94
01/21/2022,Utilities,1099.50
04/26/2022,Meals & Entertainment,1642.02
06/21/2021,Utilities,1910.37
12/28/2022,Fuel,1766.23
08/24/2020,Office Supplies,1870.19
12/22/2021,Fuel,154.57
02/09/2022,Utilities,1058.31
01/23/2019,Meals & Entertainment,1219.90
01/01/2022,Salaries & Benefits,1930.88
09/07/2020,Office Supplies,914.70
11/21/2020,Office Supplies,1169.96
03/12/2022,Vehicle Lease,790.75
12/25/2020,Fuel,1427.12
11/14/2019,Vehicle Lease,923.30
02/14/2021,Utilities,477.22
04/14/2021,Office Supplies,1847.64
04/16/2020,Vehicle Lease,240.40
05/16/2022,Office Supplies,1647.93
06/23/2021,Fuel,663.78
11/30/2019,Salaries & Benefits,1771.22
09/14/2020,Meals & Entertainment,616.77
10/05/2022,Rent,147.47
04/23/2019,Utilities,709.05
01/19/2022,Vehicle Lease,695.39
04/28/2021,Utilities,532.21
10/22/2019,Rent,1025.41
02/28/2021,Meals & Entertainment,197.05
05/01/2019,Utilities,588.92
02/20/2021,Utilities,1642.45
02/16/2019,Salaries & Benefits,1589.33
04/17/2019,Salaries & Benefits,263.74
08/27/2020,Meals & Entertainment,672.45
05/10/2021,Utilities,1849.88
12/28/2019,Salaries & Benefits,434.07
11/15/2020,Rent,1858.32
04/12/2019,Meals & Entertainment,1044.30
08/14/2019,Salaries & Benefits,276.63
03/14/2020,Fuel,1402.57
