Date,Expense Category,Amount
10/04/2022,Office Supplies,588.51
09/04/2021,Utilities,746.10
23/08/2020,Rent,1152.75
03/04/2019,Salaries & Benefits,298.52
12/06/2022,Office Supplies,1074.52
21/06/2019,Utilities,1242.76
19/04/2020,Salaries & Benefits,1198.76
03/08/2021,Fuel,600.85
23/06/2019,Utilities,1431.16
23/10/2019,Rent,186.87
03/12/2019,Fuel,771.60
02/04/2020,Salaries & Benefits,270.14
28/02/2019,Fuel,631.77
19/05/2020,Vehicle Lease,405.49
12/11/2022,Meals & Entertainment,565.91
10/11/2020,Vehicle Lease,1226.38
12/11/2022,Rent,1114.56
29/10/2020,Salaries & Benefits,608.43
25/12/2022,Rent,1219.89
18/06/2022,Vehicle Lease,1244.06
06/04/2019,Rent,1070.54
05/02/2019,Salaries & Benefits,877.50
31/12/2019,Fuel,438.29
07/02/2021,Salaries & Benefits,1397.51
06/03/2020,Salaries & Benefits,775.62
06/02/2021,Utilities,288.17
07/08/2020,Salaries & Benefits,1119.58
15/10/2020,Office Supplies,1146.28
08/12/2020,Fuel,800.39
06/03/2019,Office Supplies,540.33
11/10/2020,Vehicle Lease,605.51
06/02/2021,Utilities,1261.38
22/04/2019,Meals & Entertainment,948.20
04/03/2020,Fuel,844.68
04/07/2022,Utilities,1226.99
28/01/2019,Meals & Entertainment,144.52
04/03/2019,Office Supplies,397.98
03/04/2022,Vehicle Lease,409.86
16/01/2021,Rent,1298.47
05/03/2021,Utilities,332.64
01/04/2019,Salaries & Benefits,1422.62
10/05/2022,Meals & Entertainment,798.01
06/03/2021,Vehicle Lease,349.21
13/04/2019,Office Supplies,1192.10
12/12/2020,Utilities,1475.64
03/10/2022,Salaries & Benefits,925.07
28/04/2019,Fuel,476.27
15/03/2022,Rent,641.77
18/11/2019,Meals & Entertainment,395.38
22/02/2022,Office Supplies,79.35
20/11/2020,Fuel,334.97
15/04/2019,Fuel,1021.81
11/09/2022,Vehicle Lease,1163.26
28/08/2022,Office Supplies,186.76
06/02/2020,Utilities,1522.62
21/01/2022,Rent,417.50
13/05/2020,Fuel,1226.64
22/10/2019,Fuel,1325.71
25/04/2020,Office Supplies,818.04
25/06/2020,Utilities,376.21
27/05/2020,Office Supplies,879.13
03/10/2021,Vehicle Lease,156.83
06/05/2019,Office Supplies,224.29
17/09/2021,Office Supplies,394.44
07/06/2019,Rent,1013.93
23/07/2021,Utilities,994.94
05/04/2019,Salaries & Benefits,195.09
19/06/2020,Salaries & Benefits,448.10
16/03/2020,Fuel,383.17
13/08/2021,Office Supplies,148.33
25/01/2019,Vehicle Lease,1303.15
08/06/2021,Vehicle Lease,1030.36
10/10/2019,Office Supplies,156.60
12/04/2020,Meals & Entertainment,618.00
29/09/2019,Rent,541.41
04/11/2022,Utilities,592.79
14/04/2022,Rent,1447.60
27/12/2021,Salaries & Benefits,1130.40
27/01/2019,Fuel,1001.05
04/09/2021,Meals & Entertainment,1480.31
17/04/2019,Fuel,646.21
27/10/2022,Salaries & Benefits,1283.92
30/04/2021,Salaries & Benefits,461.92
25/08/2020,Meals & Entertainment,1306.57
08/11/2022,Salaries & Benefits,1234.86
26/06/2021,Rent,657.53
18/06/2020,Rent,1246.53
06/05/2020,Office Supplies,1128.49
27/07/2019,Fuel,1227.94
04/10/2022,Fuel,1008.24
11/06/2019,Rent,1121.49
20/04/2019,Rent,1133.43
29/04/2022,Rent,222.34
15/03/2020,Office Supplies,261.13
02/12/2022,Vehicle Lease,374.18
12/12/2019,Office Supplies,1459.68
23/01/2021,Utilities,1222.75
16/08/2021,Salaries & Benefits,190.22
09/06/2022,Office Supplies,665.06
25/07/2022,Vehicle Lease,1001.97
29/05/2019,Utilities,1104.33
29/03/2022,Meals & Entertainment,202.95
29/07/2020,Meals & Entertainment,612.70
05/09/2022,Fuel,369.69
25/06/2022,Salaries & Benefits,1355.77
27/05/2020,Salaries & Benefits,766.52
15/02/2022,Utilities,136.20
06/05/2019,Office Supplies,1324.87
07/02/2021,Meals & Entertainment,856.15
23/01/2020,Salaries & Benefits,626.42
22/02/2022,Meals & Entertainment,1420.57
27/04/2022,Rent,890.29
25/04/2021,Office Supplies,1129.75
05/06/2020,Vehicle Lease,1184.06
16/11/2019,Utilities,1119.79
10/05/2022,Vehicle Lease,508.05
14/12/2019,Rent,396.38
02/02/2021,Rent,484.62
08/11/2019,Vehicle Lease,134.27
29/01/2019,Rent,1476.37
05/07/2021,Utilities,1014.20
01/08/2020,Office Supplies,1103.68
29/03/2019,Salaries & Benefits,555.48
26/05/2021,Fuel,1505.53
14/08/2020,Office Supplies,1121.52
20/05/2021,Vehicle Lease,531.71
10/11/2022,Rent,148.24
05/05/2021,Office Supplies,416.28
18/03/2022,Salaries & Benefits,1248.08
28/11/2020,Rent,630.11
03/12/2019,Rent,1155.51
16/02/2020,Salaries & Benefits,604.29
24/02/2022,Rent,101.02
15/01/2022,Salaries & Benefits,1421.56
26/11/2022,Meals & Entertainment,1379.95
04/11/2019,Rent,1361.51
29/11/2019,Fuel,1118.16
18/09/2019,Rent,1129.31
10/07/2021,Utilities,597.19
29/04/2020,Vehicle Lease,428.34
25/02/2019,Vehicle Lease,1037.36
19/07/2021,Meals & Entertainment,1521.89
02/01/2022,Fuel,1219.21
25/03/2021,Utilities,963.47
17/12/2019,Salaries & Benefits,137.73
11/01/2021,Utilities,427.18
25/01/2019,Office Supplies,727.85
12/07/2020,Rent,195.38
21/03/2020,Vehicle Lease,1400.37
12/07/2022,Salaries & Benefits,1338.04
11/10/2021,Vehicle Lease,1516.17
14/07/2019,Rent,248.76
13/11/2019,Rent,559.86
18/06/2019,Rent,362.45
06/02/2019,Rent,1470.14
11/11/2020,Vehicle Lease,1049.89
20/04/2019,Salaries & Benefits,786.91
30/12/2019,Meals & Entertainment,674.78
21/05/2020,Rent,385.74
22/02/2021,Meals & Entertainment,388.57
10/03/2020,Meals & Entertainment,1068.52
26/05/2019,Rent,604.57
24/09/2019,Vehicle Lease,530.12
01/04/2022,Utilities,502.46
21/08/2021,Office Supplies,223.73
07/03/2019,Utilities,882.96
05/08/2020,Fuel,1375.58
16/07/2022,Utilities,1334.16
09/05/2020,Rent,586.43
04/10/2019,Rent,463.41
27/07/2022,Fuel,218.86
14/04/2019,Rent,659.69
08/09/2019,Meals & Entertainment,1171.65
10/06/2019,Vehicle Lease,1464.22
06/06/2020,Utilities,124.07
04/02/2022,Salaries & Benefits,671.73
26/09/2020,Meals & Entertainment,241.40
09/04/2019,Rent,244.17
11/01/2020,Meals & Entertainment,929.65
22/05/2019,Vehicle Lease,1143.87
05/10/2019,Vehicle Lease,97.30
11/11/2021,Meals & Entertainment,712.34
13/07/2019,Rent,661.80
13/08/2021,Meals & Entertainment,439.71
14/06/2019,Office Supplies,804.11
07/10/2022,Fuel,700.06
26/01/2019,Office Supplies,1083.71
22/06/2019,Vehicle Lease,976.12
02/03/2021,Meals & Entertainment,932.38
27/05/2022,Salaries & Benefits,92.58
03/10/2021,Utilities,1442.72
13/07/2019,Meals & Entertainment,1328.25
04/09/2021,Vehicle Lease,1096.52
23/12/2022,Vehicle Lease,717.06
28/02/2021,Meals & Entertainment,602.26
30/10/2022,Rent,824.92
28/04/2022,Utilities,161.74
26/09/2020,Salaries & Benefits,898.43
17/11/2019,Fuel,1147.52
03/07/2020,Utilities,477.74
06/03/2019,Office Supplies,1473.45
05/12/2020,Rent,427.09
13/01/2022,Office Supplies,518.06
21/06/2019,Vehicle Lease,115.56
18/07/2021,Fuel,1298.23
13/10/2020,Utilities,237.71
26/07/2020,Utilities,1111.71
19/07/2020,Salaries & Benefits,1297.57
06/05/2021,Rent,711.37
21/06/2020,Vehicle Lease,1071.11
22/09/2019,Rent,770.16
08/05/2021,Fuel,325.41
19/04/2019,Office Supplies,1074.12
08/01/2019,Rent,697.89
23/01/2020,Salaries & Benefits,856.66
08/03/2021,Meals & Entertainment,363.50
05/11/2019,Vehicle Lease,590.50
22/07/2020,Office Supplies,760.54
15/12/2020,Utilities,1218.61
05/03/2021,Rent,1405.28
06/03/2019,Utilities,1100.82
20/04/2020,Rent,855.65
14/01/2022,Meals & Entertainment,1374.36
29/06/2020,Fuel,834.89
25/06/2021,Rent,1212.99
08/11/2020,Vehicle Lease,850.83
03/10/2022,Rent,1361.76
03/12/2022,Utilities,1319.43
23/04/2019,Utilities,517.39
18/02/2019,Meals & Entertainment,458.69
13/10/2021,Office Supplies,343.24
11/01/2021,Rent,1335.13
30/03/2020,Fuel,722.57
26/06/2021,Vehicle Lease,273.81
14/11/2022,Vehicle Lease,1287.01
22/09/2019,Rent,1430.01
31/08/2019,Salaries & Benefits,930.98
01/03/2021,Salaries & Benefits,436.07
15/08/2020,Vehicle Lease,1435.89
06/10/2020,Meals & Entertainment,1208.78
24/08/2020,Vehicle Lease,1038.07
09/04/2022,Meals & Entertainment,1515.01
12/11/2020,Utilities,1078.40
23/10/2022,Vehicle Lease,462.03
26/05/2022,Utilities,1322.27
18/03/2022,Rent,1395.37
09/11/2020,Meals & Entertainment,951.80
20/11/2021,Utilities,472.66
09/09/2021,Vehicle Lease,1074.98
26/05/2021,Utilities,1030.65
04/08/2020,Rent,1268.38
09/02/2020,Utilities,849.65
15/04/2020,Meals & Entertainment,840.27
14/06/2020,Vehicle Lease,1253.61
07/09/2022,Meals & Entertainment,915.27
10/03/2019,Fuel,1358.56
30/01/2021,Rent,825.61
17/05/2020,Salaries & Benefits,952.07
20/05/2021,Utilities,163.24
14/09/2021,Meals & Entertainment,882.16
30/03/2022,Fuel,482.83
04/03/2020,Fuel,1507.24
09/09/2019,Utilities,737.32
19/08/2021,Vehicle Lease,1036.43
22/02/2020,Office Supplies,460.25
18/11/2022,Vehicle Lease,1477.17
25/11/2021,Meals & Entertainment,1068.14
12/10/2022,Salaries & Benefits,1054.57
13/07/2019,Utilities,275.30
17/01/2019,Meals & Entertainment,204.20
08/10/2019,Meals & Entertainment,77.50
17/03/2020,Rent,1070.60
24/10/2022,Office Supplies,332.43
12/01/2019,Rent,593.17
07/01/2019,Salaries & Benefits,1301.80
10/03/2021,Office Supplies,598.39
12/06/2022,Fuel,261.06
08/07/2022,Utilities,120.40
06/02/2020,Fuel,527.60
17/05/2021,Fuel,948.99
09/02/2019,Vehicle Lease,505.31
08/07/2020,Meals & Entertainment,1123.66
08/01/2021,Rent,801.38
05/04/2022,Meals & Entertainment,510.71
06/02/2021,Office Supplies,1329.93
14/01/2019,Fuel,1067.54
11/07/2019,Vehicle Lease,1272.08
05/05/2019,Rent,553.92
22/01/2022,Vehicle Lease,1361.58
06/11/2019,Fuel,1484.70
18/10/2019,Utilities,461.03
22/12/2022,Meals & Entertainment,1506.02
06/06/2019,Rent,851.36
11/03/2020,Rent,743.37
10/07/2019,Salaries & Benefits,1025.18
10/12/2022,Fuel,576.99
04/06/2019,Vehicle Lease,177.36
12/09/2020,Salaries & Benefits,112.64
06/08/2020,Utilities,1243.62
27/10/2022,Meals & Entertainment,1330.64
16/08/2022,Vehicle Lease,303.71
18/01/2020,Office Supplies,1500.91
09/11/2019,Salaries & Benefits,864.63
14/03/2020,Office Supplies,962.49
18/02/2022,Office Supplies,262.27
10/03/2021,Fuel,999.56
12/05/2021,Office Supplies,1457.69
24/11/2020,Rent,378.66
03/08/2019,Office Supplies,177.86
13/01/2022,Meals & Entertainment,858.33
08/11/2019,Fuel,845.75
12/10/2021,Fuel,804.27
12/06/2019,Vehicle Lease,1177.44
21/01/2019,Meals & Entertainment,1346.58
07/12/2022,Utilities,302.13
13/12/2022,Fuel,227.60
10/05/2020,Fuel,1221.69
29/08/2022,Office Supplies,1326.49
04/10/2019,Rent,1130.03
23/05/2021,Fuel,665.59
14/11/2019,Utilities,92.77
07/04/2020,Fuel,981.45
12/10/2020,Rent,781.15
13/03/2020,Vehicle Lease,1447.70
06/10/2019,Salaries & Benefits,801.94
11/06/2021,Fuel,967.42
12/10/2021,Meals & Entertainment,146.29
12/12/2022,Utilities,867.53
28/07/2022,Fuel,593.90
04/05/2019,Salaries & Benefits,571.43
28/09/2020,Vehicle Lease,780.34
03/02/2021,Salaries & Benefits,951.94
28/03/2019,Salaries & Benefits,1110.70
26/11/2022,Rent,591.76
17/02/2021,Meals & Entertainment,757.98
23/09/2022,Office Supplies,1473.88
10/03/2022,Meals & Entertainment,1373.23
14/01/2020,Utilities,1231.48
09/10/2019,Rent,920.45
20/01/2020,Salaries & Benefits,132.00
16/02/2020,Rent,1232.23
20/05/2021,Fuel,788.92
22/10/2019,Vehicle Lease,924.61
29/03/2021,Fuel,1434.26
16/07/2021,Office Supplies,670.35
21/08/2022,Meals & Entertainment,183.96
07/05/2020,Meals & Entertainment,1098.52
18/01/2021,Utilities,120.85
11/01/2020,Vehicle Lease,1113.32
18/11/2021,Vehicle Lease,874.34
16/12/2020,Fuel,501.49
09/05/2022,Meals & Entertainment,528.28
06/05/2019,Meals & Entertainment,1370.79
29/02/2020,Meals & Entertainment,302.11
22/04/2019,Rent,1416.00
05/09/2021,Utilities,706.79
29/12/2022,Vehicle Lease,826.02
21/02/2021,Vehicle Lease,391.57
08/03/2021,Rent,1381.39
12/10/2021,Rent,870.39
09/01/2019,Rent,1351.08
18/02/2020,Utilities,1028.02
08/05/2020,Vehicle Lease,371.04
10/07/2020,Salaries & Benefits,1512.54
09/11/2022,Fuel,1292.16
10/02/2021,Meals & Entertainment,105.73
16/11/2022,Meals & Entertainment,1102.31
22/08/2019,Rent,152.20
20/12/2022,Salaries & Benefits,185.49
10/04/2019,Fuel,1465.89
10/07/2020,Salaries & Benefits,635.98
06/02/2019,Fuel,269.43
12/05/2021,Rent,390.45
28/06/2020,Rent,445.06
25/07/2020,Utilities,79.75
09/04/2021,Rent,442.50
24/09/2022,Fuel,507.43
26/11/2019,Rent,341.87
23/03/2022,Salaries & Benefits,1251.97
10/04/2019,Vehicle Lease,630.01
01/04/2022,Rent,621.53
26/12/2019,Fuel,1487.37
07/04/2019,Salaries & Benefits,1254.00
01/01/2020,Fuel,601.01
05/02/2021,Vehicle Lease,761.00
18/01/2022,Vehicle Lease,134.17
05/12/2020,Office Supplies,303.27
27/05/2021,Fuel,1480.94
15/03/2020,Salaries & Benefits,741.28
02/07/2020,Vehicle Lease,154.49
11/01/2019,Fuel,1340.96
14/03/2021,Utilities,1507.15
19/04/2021,Salaries & Benefits,475.80
18/06/2021,Meals & Entertainment,1182.84
13/07/2020,Utilities,1016.14
01/12/2019,Vehicle Lease,614.14
07/10/2022,Meals & Entertainment,964.66
14/04/2019,Office Supplies,275.64
04/04/2019,Salaries & Benefits,1180.59
19/04/2019,Office Supplies,444.92
13/12/2020,Office Supplies,282.03
07/07/2019,Salaries & Benefits,536.05
28/01/2021,Utilities,805.28
26/06/2020,Office Supplies,1290.96
04/05/2020,Meals & Entertainment,1117.00
05/11/2019,Rent,213.40
12/03/2019,Salaries & Benefits,1380.20
12/06/2020,Utilities,1158.15
22/10/2022,Vehicle Lease,402.49
26/10/2021,Fuel,411.06
01/08/2022,Fuel,213.64
09/07/2022,Utilities,246.77
10/04/2021,Office Supplies,1063.44
23/10/2021,Office Supplies,382.00
06/03/2021,Meals & Entertainment,855.62
31/08/2021,Utilities,1168.97
21/11/2021,Rent,374.12
09/06/2022,Salaries & Benefits,1005.57
10/03/2021,Salaries & Benefits,897.96
11/05/2021,Fuel,1261.47
08/03/2020,Utilities,1015.33
23/04/2020,Vehicle Lease,1308.95
09/04/2020,Utilities,806.63
24/04/2020,Salaries & Benefits,327.63
22/02/2022,Meals & Entertainment,1461.26
25/03/2022,Fuel,130.36
27/01/2022,Rent,128.75
06/05/2022,Rent,1410.34
25/09/2019,Vehicle Lease,1429.16
17/09/2019,Office Supplies,1161.23
12/04/2022,Meals & Entertainment,532.67
20/05/2022,Rent,960.72
16/05/2020,Meals & Entertainment,1478.63
18/02/2022,Office Supplies,718.68
08/03/2022,Fuel,562.19
16/04/2019,Vehicle Lease,463.42
02/06/2020,Meals & Entertainment,1408.57
05/12/2019,Meals & Entertainment,155.63
26/04/2021,Salaries & Benefits,639.29
13/11/2022,Office Supplies,268.29
24/01/2019,Meals & Entertainment,265.57
15/12/2021,Meals & Entertainment,1069.81
15/02/2019,Fuel,1402.45
23/12/2020,Office Supplies,1009.59
12/04/2020,Utilities,1313.45
27/09/2021,Office Supplies,483.70
24/12/2019,Meals & Entertainment,520.57
29/05/2019,Utilities,771.12
26/04/2022,Meals & Entertainment,265.37
03/05/2020,Fuel,1260.71
04/05/2019,Meals & Entertainment,1023.30
01/03/2019,Vehicle Lease,454.76
01/03/2020,Office Supplies,1061.77
15/07/2022,Rent,771.99
01/05/2022,Meals & Entertainment,806.44
12/07/2022,Meals & Entertainment,118.61
26/02/2022,Utilities,160.83
15/11/2022,Rent,868.99
03/04/2020,Fuel,509.25
16/10/2022,Meals & Entertainment,1194.07
07/10/2022,Utilities,951.57
28/04/2020,Fuel,811.38
23/04/2022,Office Supplies,548.27
05/08/2021,Office Supplies,1194.94
29/08/2020,Office Supplies,98.35
29/07/2020,Meals & Entertainment,1310.57
07/07/2020,Vehicle Lease,92.19
05/04/2019,Utilities,798.15
14/05/2020,Salaries & Benefits,196.52
18/02/2019,Meals & Entertainment,1218.26
24/05/2021,Rent,406.25
29/05/2020,Fuel,1458.33
26/07/2020,Vehicle Lease,956.62
26/08/2020,Office Supplies,433.08
29/09/2021,Salaries & Benefits,152.45
08/04/2019,Rent,925.87
05/07/2021,Fuel,103.36
10/09/2020,Office Supplies,1481.18
14/02/2020,Rent,1221.99
10/04/2020,Office Supplies,645.36
01/01/2019,Office Supplies,1190.66
12/08/2022,Rent,655.36
09/11/2019,Utilities,710.40
28/07/2020,Meals & Entertainment,107.15
18/03/2021,Rent,1453.61
27/03/2022,Vehicle Lease,626.80
21/04/2022,Vehicle Lease,1462.58
18/04/2020,Utilities,799.77
20/04/2021,Meals & Entertainment,908.26
22/03/2019,Utilities,300.37
16/02/2021,Vehicle Lease,774.37
28/09/2020,Utilities,1421.27
05/07/2022,Fuel,1485.01
21/04/2021,Salaries & Benefits,360.98
20/12/2019,Fuel,263.63
02/07/2020,Vehicle Lease,109.48
15/10/2022,Vehicle Lease,89.52
06/11/2019,Office Supplies,972.67
26/01/2021,Utilities,1072.33
22/01/2021,Office Supplies,793.35
04/10/2022,Rent,988.96
28/08/2022,Utilities,807.85
02/04/2022,Utilities,568.64
17/05/2021,Salaries & Benefits,384.39
14/09/2022,Office Supplies,90.56
19/11/2019,Rent,337.90
07/02/2020,Vehicle Lease,1098.83
06/04/2020,Meals & Entertainment,487.73
08/03/2021,Salaries & Benefits,273.14
21/12/2019,Meals & Entertainment,143.37
20/10/2021,Vehicle Lease,1428.68
20/06/2021,Salaries & Benefits,166.53
24/05/2020,Vehicle Lease,966.99
11/03/2020,Salaries & Benefits,888.50
15/06/2019,Rent,498.19
20/09/2019,Office Supplies,702.14
26/07/2022,Utilities,118.96
17/01/2022,Vehicle Lease,360.51
08/09/2020,Utilities,384.84
24/07/2021,Rent,624.10
09/07/2020,Rent,442.90
28/06/2021,Fuel,1322.85
05/10/2022,Meals & Entertainment,1158.82
17/08/2022,Utilities,1363.22
14/02/2020,Utilities,478.47
18/08/2021,Office Supplies,720.44
20/03/2019,Vehicle Lease,1251.43
01/04/2021,Salaries & Benefits,582.42
15/11/2020,Utilities,1116.38
19/03/2020,Salaries & Benefits,1127.02
17/03/2021,Meals & Entertainment,854.35
10/07/2020,Meals & Entertainment,100.44
24/02/2019,Salaries & Benefits,1383.00
25/07/2021,Salaries & Benefits,231.01
27/11/2019,Utilities,1323.87
19/03/2019,Rent,364.11
04/09/2020,Meals & Entertainment,862.73
14/06/2020,Meals & Entertainment,192.35
09/03/2022,Fuel,704.83
20/07/2020,Vehicle Lease,737.15
16/08/2019,Meals & Entertainment,285.60
25/02/2020,Vehicle Lease,801.59
10/06/2022,Office Supplies,326.89
01/06/2021,Salaries & Benefits,982.86
09/11/2022,Salaries & Benefits,1161.45
19/07/2019,Meals & Entertainment,1348.86
19/02/2021,Meals & Entertainment,1256.57
21/01/2022,Fuel,1032.13
19/10/2020,Fuel,698.49
25/03/2019,Utilities,189.87
02/03/2022,Utilities,770.41
28/06/2021,Vehicle Lease,549.51
01/10/2021,Office Supplies,228.02
24/05/2020,Meals & Entertainment,412.31
17/04/2020,Utilities,478.50
29/10/2022,Office Supplies,410.61
16/06/2022,Rent,1268.92
13/12/2021,Vehicle Lease,536.27
16/05/2019,Vehicle Lease,1250.71
18/05/2022,Office Supplies,606.17
24/07/2019,Rent,1199.64
12/06/2022,Utilities,1197.06
28/01/2022,Office Supplies,700.59
18/03/2021,Vehicle Lease,1473.49
03/10/2019,Meals & Entertainment,782.76
05/09/2022,Office Supplies,1424.17
07/12/2022,Fuel,860.42
22/06/2019,Salaries & Benefits,620.29
19/12/2022,Fuel,158.25
19/12/2021,Rent,847.83
04/11/2020,Office Supplies,1156.37
15/01/2019,Salaries & Benefits,447.82
06/10/2022,Vehicle Lease,773.60
05/05/2021,Office Supplies,1482.45
28/04/2022,Utilities,457.63
30/06/2022,Utilities,1229.88
09/11/2022,Vehicle Lease,533.88
15/03/2022,Office Supplies,717.46
22/04/2021,Utilities,621.22
28/05/2019,Salaries & Benefits,1349.12
07/07/2019,Fuel,1050.39
14/05/2022,Rent,748.85
15/02/2019,Fuel,604.53
25/07/2021,Vehicle Lease,1200.28
16/12/2019,Vehicle Lease,700.53
03/07/2022,Salaries & Benefits,1292.70
19/12/2019,Rent,1086.89
14/04/2021,Rent,1394.72
14/11/2022,Meals & Entertainment,1468.40
17/12/2022,Office Supplies,197.55
04/09/2019,Rent,1151.08
22/11/2020,Office Supplies,197.11
30/11/2019,Office Supplies,378.34
09/01/2020,Office Supplies,940.17
07/12/2020,Fuel,1075.71
02/05/2022,Office Supplies,1088.07
10/07/2020,Fuel,1403.68
31/10/2020,Office Supplies,353.20
07/09/2020,Meals & Entertainment,1158.31
02/01/2019,Vehicle Lease,1406.26
10/07/2020,Utilities,264.14
05/01/2021,Salaries & Benefits,1436.66
24/07/2020,Fuel,159.12
18/05/2020,Salaries & Benefits,1357.43
26/08/2021,Rent,541.86
21/12/2021,Office Supplies,438.68
19/11/2019,Office Supplies,1015.67
03/06/2022,Fuel,1205.28
25/05/2019,Rent,1451.75
01/04/2020,Vehicle Lease,1135.10
19/03/2022,Vehicle Lease,1400.52
19/11/2019,Utilities,1124.51
28/01/2022,Salaries & Benefits,785.15
09/11/2020,Office Supplies,576.56
09/03/2020,Utilities,1361.22
08/02/2019,Office Supplies,623.23
05/07/2022,Vehicle Lease,1337.36
13/05/2022,Vehicle Lease,562.15
07/05/2021,Utilities,147.38
13/12/2020,Meals & Entertainment,524.26
05/10/2021,Office Supplies,942.01
01/01/2022,Fuel,910.57
02/10/2020,Vehicle Lease,407.68
13/02/2020,Utilities,1103.71
04/11/2019,Salaries & Benefits,914.01
27/09/2021,Vehicle Lease,158.16
29/08/2020,Office Supplies,710.78
24/04/2019,Meals & Entertainment,1194.01
06/07/2020,Vehicle Lease,625.38
21/11/2019,Fuel,925.64
22/04/2022,Meals & Entertainment,850.12
04/04/2020,Salaries & Benefits,426.49
11/04/2022,Fuel,1058.19
22/01/2022,Fuel,1404.76
30/07/2019,Vehicle Lease,426.98
14/08/2022,Fuel,1298.79
01/04/2019,Meals & Entertainment,457.95
21/02/2021,Vehicle Lease,814.36
27/09/2022,Salaries & Benefits,1373.42
05/09/2019,Rent,988.89
27/04/2019,Rent,1124.88
18/05/2022,Utilities,1486.80
07/11/2020,Meals & Entertainment,1514.02
24/12/2019,Office Supplies,762.06
30/05/2020,Fuel,892.18
03/04/2021,Office Supplies,1223.67
25/12/2021,Utilities,85.93
10/05/2019,Rent,126.07
24/11/2021,Vehicle Lease,1143.74
19/04/2022,Utilities,503.20
11/11/2021,Vehicle Lease,327.75
04/05/2022,Rent,864.11
03/08/2022,Fuel,218.41
18/08/2021,Office Supplies,496.71
24/11/2019,Rent,744.98
14/08/2021,Office Supplies,1433.05
22/11/2021,Vehicle Lease,188.97
31/08/2020,Office Supplies,1130.94
09/08/2020,Utilities,1220.76
19/03/2022,Salaries & Benefits,1242.08
04/01/2022,Vehicle Lease,276.00
09/08/2021,Meals & Entertainment,841.46
25/08/2020,Fuel,785.38
27/11/2019,Utilities,424.49
14/06/2020,Rent,463.25
07/03/2019,Meals & Entertainment,1281.23
13/04/2022,Vehicle Lease,1035.04
02/01/2022,Utilities,1168.26
26/12/2019,Fuel,543.30
15/07/2022,Vehicle Lease,753.23
21/12/2020,Rent,1293.54
26/02/2020,Fuel,1073.84
07/05/2021,Utilities,172.30
15/07/2021,Fuel,707.07
12/06/2021,Meals & Entertainment,448.10
05/04/2020,Salaries & Benefits,944.29
23/10/2021,Vehicle Lease,83.32
19/03/2019,Salaries & Benefits,546.08
30/12/2019,Office Supplies,210.57
21/11/2022,Rent,835.98
18/10/2019,Fuel,1099.67
25/04/2021,Utilities,1323.44
04/04/2021,Rent,539.33
19/01/2020,Fuel,556.20
30/03/2021,Meals & Entertainment,699.57
11/05/2020,Vehicle Lease,1249.29
26/12/2020,Meals & Entertainment,1353.02
22/10/2020,Vehicle Lease,1348.70
23/04/2021,Meals & Entertainment,979.30
16/09/2019,Utilities,1520.00
31/08/2020,Rent,1332.06
06/04/2019,Meals & Entertainment,80.83
09/09/2022,Vehicle Lease,710.63
12/12/2019,Vehicle Lease,432.17
01/03/2021,Vehicle Lease,619.99
27/07/2021,Rent,797.92
27/03/2021,Meals & Entertainment,89.39
27/10/2019,Meals & Entertainment,1209.34
22/09/2019,Meals & Entertainment,196.80
21/12/2020,Utilities,1455.73
30/12/2019,Utilities,295.39
21/12/2021,Utilities,1419.04
09/01/2021,Rent,1503.97
23/06/2020,Office Supplies,1508.70
04/04/2021,Rent,1431.12
08/06/2021,Utilities,1257.70
22/08/2020,Vehicle Lease,1366.73
27/08/2020,Fuel,1519.96
16/04/2019,Office Supplies,97.11
03/11/2021,Rent,660.40
21/08/2022,Office Supplies,404.75
13/12/2022,Office Supplies,1236.73
02/07/2020,Rent,622.31
05/01/2020,Vehicle Lease,875.04
19/02/2019,Fuel,243.43
13/12/2019,Vehicle Lease,1162.06
16/10/2022,Salaries & Benefits,198.41
20/08/2020,Office Supplies,929.17
13/06/2020,Utilities,142.54
17/01/2021,Utilities,536.15
10/08/2019,Fuel,543.00
11/05/2020,Meals & Entertainment,366.09
18/02/2020,Vehicle Lease,378.69
20/03/2021,Vehicle Lease,625.63
21/02/2020,Meals & Entertainment,1121.89
27/11/2019,Utilities,146.44
15/08/2020,Fuel,273.04
09/10/2019,Utilities,1514.29
05/04/2020,Fuel,694.78
22/07/2022,Office Supplies,836.10
21/04/2019,Salaries & Benefits,245.68
21/07/2020,Office Supplies,1226.22
27/05/2019,Rent,1458.83
09/01/2021,Fuel,1376.17
30/08/2020,Office Supplies,722.37
16/09/2022,Salaries & Benefits,304.96
24/08/2019,Vehicle Lease,662.51
09/12/2022,Rent,229.43
14/04/2022,Vehicle Lease,217.39
03/01/2021,Utilities,962.10
15/01/2019,Meals & Entertainment,753.44
13/05/2019,Vehicle Lease,126.68
19/02/2022,Meals & Entertainment,1335.18
24/09/2022,Salaries & Benefits,1310.91
21/04/2020,Rent,105.67
20/10/2020,Office Supplies,648.14
29/08/2022,Salaries & Benefits,159.62
04/10/2020,Rent,286.21
23/09/2020,Fuel,540.42
21/07/2019,Salaries & Benefits,768.67
28/06/2019,Vehicle Lease,1426.38
02/10/2020,Rent,952.09
07/12/2020,Salaries & Benefits,1337.56
18/05/2019,Utilities,1443.31
08/07/2022,Fuel,405.20
07/02/2022,Meals & Entertainment,392.46
20/10/2019,Salaries & Benefits,724.56
10/04/2022,Rent,788.77
